 &plot nbnd=  86, nks=    50 /
  -28.933  -28.907   -9.944   -8.544   -8.492   -8.445   -8.228   -7.475   -7.428   -7.395
   -3.984   -3.585   -3.119   -3.000   -2.848   -2.684   -2.523   -1.794   -1.744   -1.729
   -1.249   -1.194   -0.985   -0.764   -0.604   -0.405   -0.365   -0.190   -0.122   -0.120
    0.043    0.287    0.900    0.962    1.088    1.176    1.236    1.503    1.511    1.662
    1.777    1.981    2.001    2.335    2.371    2.693    2.784    2.858    2.981    2.997
    3.281    3.309    3.380    3.580    4.063    4.164
           -0.142857  0.000000  0.153731
  -53.138  -53.123  -53.121  -53.107  -52.964  -52.950  -52.947  -52.933  -29.391  -29.369
  -29.351  -29.330  -29.326  -29.296  -29.274  -29.246  -29.220  -29.186  -29.149  -29.138
  -29.135  -29.126  -29.117  -29.111  -29.110  -29.102  -29.085  -29.084  -28.962  -28.941
  -28.933  -28.907   -9.944   -8.544   -8.492   -8.445   -8.228   -7.475   -7.428   -7.395
   -3.984   -3.585   -3.119   -3.000   -2.848   -2.684   -2.523   -1.794   -1.744   -1.729
   -1.249   -1.194   -0.985   -0.764   -0.604   -0.405   -0.365   -0.190   -0.122   -0.120
    0.043    0.287    0.900    0.962    1.088    1.176    1.236    1.503    1.511    1.662
    1.777    1.981    2.001    2.335    2.371    2.693    2.784    2.858    2.981    2.997
    3.281    3.309    3.380    3.580    4.063    4.164
           -0.285714  0.000000 -0.083853
  -53.135  -53.125  -53.119  -53.109  -52.962  -52.952  -52.945  -52.936  -29.385  -29.357
  -29.341  -29.323  -29.299  -29.289  -29.273  -29.246  -29.215  -29.191  -29.173  -29.145
  -29.145  -29.130  -29.129  -29.110  -29.098  -29.094  -29.083  -29.060  -28.965  -28.959
  -28.945  -28.937   -9.775   -8.832   -8.414   -8.347   -8.265   -7.637   -7.405   -7.385
   -3.803   -3.256   -3.110   -2.849   -2.775   -2.669   -2.487   -2.167   -1.804   -1.527
   -1.350   -1.128   -0.870   -0.820   -0.655   -0.459   -0.446   -0.390   -0.150    0.002
    0.264    0.387    0.740    0.921    1.093    1.132    1.142    1.433    1.518    1.576
    1.913    1.942    1.993    2.246    2.260    2.503    2.517    2.628    3.010    3.116
    3.257    3.270    3.388    3.398    4.000    4.110
           -0.285714  0.000000  0.111804
  -53.135  -53.125  -53.119  -53.109  -52.962  -52.952  -52.945  -52.936  -29.385  -29.357
  -29.341  -29.323  -29.299  -29.289  -29.273  -29.246  -29.215  -29.191  -29.173  -29.145
  -29.145  -29.130  -29.129  -29.110  -29.098  -29.094  -29.083  -29.060  -28.965  -28.959
  -28.945  -28.937   -9.775   -8.832   -8.414   -8.347   -8.265   -7.637   -7.405   -7.385
   -3.803   -3.256   -3.110   -2.849   -2.775   -2.669   -2.487   -2.167   -1.804   -1.527
   -1.350   -1.128   -0.870   -0.820   -0.655   -0.459   -0.446   -0.390   -0.150    0.002
    0.264    0.387    0.740    0.921    1.093    1.132    1.142    1.433    1.518    1.576
    1.913    1.942    1.993    2.246    2.260    2.503    2.517    2.628    3.010    3.116
    3.257    3.270    3.388    3.398    4.000    4.110
           -0.428571  0.000000 -0.125780
  -53.132  -53.128  -53.116  -53.112  -52.959  -52.955  -52.942  -52.939  -29.376  -29.366
  -29.315  -29.314  -29.281  -29.278  -29.261  -29.232  -29.220  -29.207  -29.199  -29.190
  -29.140  -29.134  -29.121  -29.114  -29.092  -29.086  -29.056  -29.023  -29.010  -28.979
  -28.954  -28.949   -9.511   -9.180   -8.367   -8.315   -8.130   -7.876   -7.385   -7.379
   -3.554   -3.303   -2.858   -2.724   -2.656   -2.528   -2.479   -2.222   -2.040   -1.971
   -1.085   -0.847   -0.843   -0.833   -0.715   -0.662   -0.565   -0.565   -0.017    0.191
    0.307    0.524    0.632    0.699    0.854    0.955    1.357    1.523    1.608    1.766
    1.816    1.902    1.964    2.193    2.260    2.276    2.304    2.618    2.678    2.931
    3.201    3.245    3.595    3.737    3.817    3.858
           -0.428571  0.000000  0.069878
  -53.132  -53.128  -53.116  -53.112  -52.959  -52.955  -52.942  -52.939  -29.376  -29.366
  -29.315  -29.314  -29.281  -29.278  -29.261  -29.232  -29.220  -29.207  -29.199  -29.190
  -29.140  -29.134  -29.121  -29.114  -29.092  -29.086  -29.056  -29.023  -29.010  -28.979
  -28.954  -28.949   -9.511   -9.180   -8.367   -8.315   -8.130   -7.876   -7.385   -7.379
   -3.554   -3.303   -2.858   -2.724   -2.656   -2.528   -2.479   -2.222   -2.040   -1.971
   -1.085   -0.847   -0.843   -0.833   -0.715   -0.662   -0.565   -0.565   -0.017    0.191
    0.307    0.524    0.632    0.699    0.854    0.955    1.357    1.523    1.608    1.766
    1.816    1.902    1.964    2.193    2.260    2.276    2.304    2.618    2.678    2.931
    3.201    3.245    3.595    3.738    3.817    3.858
           -0.285714 -0.142857 -0.125780
  -53.135  -53.124  -53.120  -53.110  -52.961  -52.951  -52.946  -52.936  -29.373  -29.346
  -29.339  -29.321  -29.301  -29.291  -29.272  -29.247  -29.203  -29.179  -29.172  -29.157
  -29.147  -29.141  -29.128  -29.108  -29.100  -29.092  -29.084  -29.062  -28.972  -28.963
  -28.957  -28.938   -9.717   -8.802   -8.493   -8.309   -8.290   -7.625   -7.454   -7.416
   -3.664   -3.196   -3.054   -2.794   -2.740   -2.674   -2.434   -2.080   -1.764   -1.505
   -1.357   -1.151   -1.087   -0.889   -0.711   -0.689   -0.471   -0.365   -0.151   -0.132
    0.402    0.528    0.802    0.840    0.857    0.991    1.169    1.245    1.524    1.675
    1.822    1.881    1.922    2.139    2.379    2.560    2.700    2.728    2.953    3.191
    3.225    3.248    3.354    3.423    3.960    4.292
           -0.285714 -0.142857  0.069878
  -53.135  -53.124  -53.120  -53.110  -52.961  -52.951  -52.946  -52.936  -29.373  -29.346
  -29.339  -29.321  -29.301  -29.291  -29.272  -29.247  -29.203  -29.179  -29.172  -29.157
  -29.147  -29.141  -29.128  -29.108  -29.100  -29.092  -29.084  -29.062  -28.972  -28.963
  -28.957  -28.938   -9.717   -8.802   -8.493   -8.309   -8.290   -7.625   -7.454   -7.416
   -3.664   -3.196   -3.054   -2.794   -2.740   -2.674   -2.434   -2.080   -1.764   -1.505
   -1.357   -1.151   -1.087   -0.889   -0.711   -0.689   -0.471   -0.365   -0.151   -0.132
    0.402    0.528    0.802    0.840    0.857    0.991    1.169    1.245    1.524    1.675
    1.822    1.881    1.922    2.139    2.379    2.560    2.700    2.728    2.953    3.191
    3.225    3.248    3.354    3.423    3.960    4.292
           -0.428571 -0.142857 -0.167706
  -53.131  -53.127  -53.117  -53.113  -52.958  -52.955  -52.943  -52.939  -29.365  -29.355
  -29.313  -29.313  -29.282  -29.279  -29.259  -29.233  -29.218  -29.195  -29.191  -29.187
  -29.152  -29.146  -29.119  -29.112  -29.093  -29.087  -29.055  -29.025  -29.008  -28.980
  -28.967  -28.962   -9.460   -9.139   -8.430   -8.358   -8.099   -7.854   -7.429   -7.415
   -3.437   -3.215   -2.780   -2.660   -2.623   -2.493   -2.430   -2.140   -2.011   -1.908
   -1.103   -0.982   -0.888   -0.873   -0.869   -0.852   -0.648   -0.611    0.010    0.043
    0.357    0.406    0.689    0.706    0.739    0.803    1.409    1.438    1.629    1.684
    1.748    1.772    1.960    2.040    2.192    2.277    2.746    2.763    2.883    2.939
    3.160    3.179    3.553    3.775    3.778    4.033
           -0.428571 -0.142857  0.027951
  -53.131  -53.127  -53.117  -53.113  -52.958  -52.955  -52.943  -52.939  -29.365  -29.355
  -29.313  -29.313  -29.282  -29.279  -29.259  -29.233  -29.218  -29.195  -29.191  -29.187
  -29.152  -29.146  -29.119  -29.112  -29.093  -29.087  -29.055  -29.025  -29.008  -28.980
  -28.967  -28.962   -9.460   -9.139   -8.430   -8.358   -8.099   -7.854   -7.429   -7.415
   -3.437   -3.215   -2.780   -2.660   -2.623   -2.493   -2.430   -2.140   -2.011   -1.908
   -1.103   -0.982   -0.888   -0.873   -0.869   -0.852   -0.648   -0.611    0.010    0.043
    0.357    0.406    0.689    0.706    0.739    0.803    1.409    1.438    1.629    1.684
    1.748    1.772    1.960    2.040    2.192    2.277    2.746    2.763    2.883    2.939
    3.160    3.179    3.553    3.775    3.778    4.024
            0.428571 -0.142857  0.083853
  -53.131  -53.127  -53.117  -53.113  -52.958  -52.955  -52.943  -52.939  -29.365  -29.355
  -29.313  -29.313  -29.282  -29.279  -29.259  -29.233  -29.218  -29.195  -29.191  -29.187
  -29.152  -29.146  -29.119  -29.112  -29.093  -29.087  -29.055  -29.025  -29.008  -28.980
  -28.967  -28.962   -9.460   -9.139   -8.430   -8.358   -8.099   -7.854   -7.429   -7.415
   -3.437   -3.215   -2.780   -2.660   -2.623   -2.493   -2.430   -2.140   -2.011   -1.908
   -1.103   -0.982   -0.888   -0.873   -0.869   -0.852   -0.648   -0.611    0.010    0.043
    0.357    0.406    0.689    0.706    0.739    0.803    1.409    1.438    1.629    1.684
    1.748    1.772    1.960    2.040    2.192    2.277    2.746    2.763    2.883    2.939
    3.160    3.179    3.553    3.775    3.778    4.022
            0.428571 -0.142857  0.279510
  -53.131  -53.127  -53.117  -53.113  -52.958  -52.955  -52.943  -52.939  -29.365  -29.355
  -29.313  -29.313  -29.282  -29.279  -29.259  -29.233  -29.218  -29.195  -29.191  -29.187
  -29.152  -29.146  -29.119  -29.112  -29.093  -29.087  -29.055  -29.025  -29.008  -28.980
  -28.967  -28.962   -9.460   -9.139   -8.430   -8.358   -8.099   -7.854   -7.429   -7.415
   -3.437   -3.215   -2.780   -2.660   -2.623   -2.493   -2.430   -2.140   -2.011   -1.908
   -1.103   -0.982   -0.888   -0.873   -0.869   -0.852   -0.648   -0.611    0.010    0.043
    0.357    0.406    0.689    0.706    0.739    0.803    1.409    1.438    1.629    1.684
    1.748    1.772    1.960    2.040    2.192    2.277    2.746    2.763    2.883    2.939
    3.160    3.179    3.553    3.775    3.778    4.022
            0.285714 -0.142857  0.041927
  -53.135  -53.124  -53.120  -53.110  -52.961  -52.951  -52.946  -52.936  -29.373  -29.346
  -29.339  -29.321  -29.301  -29.291  -29.272  -29.247  -29.203  -29.179  -29.172  -29.157
  -29.147  -29.141  -29.128  -29.108  -29.100  -29.092  -29.084  -29.062  -28.972  -28.963
  -28.957  -28.938   -9.717   -8.802   -8.493   -8.309   -8.290   -7.625   -7.454   -7.416
   -3.664   -3.196   -3.054   -2.794   -2.740   -2.674   -2.434   -2.080   -1.764   -1.505
   -1.357   -1.151   -1.087   -0.889   -0.711   -0.689   -0.471   -0.365   -0.151   -0.132
    0.402    0.528    0.802    0.840    0.857    0.991    1.169    1.245    1.524    1.675
    1.822    1.881    1.922    2.139    2.379    2.560    2.700    2.728    2.953    3.191
    3.225    3.248    3.354    3.423    3.960    4.292
            0.285714 -0.142857  0.237584
  -53.135  -53.124  -53.120  -53.110  -52.961  -52.951  -52.946  -52.936  -29.373  -29.346
  -29.339  -29.321  -29.301  -29.291  -29.272  -29.247  -29.203  -29.179  -29.172  -29.157
  -29.147  -29.141  -29.128  -29.108  -29.100  -29.092  -29.084  -29.062  -28.972  -28.963
  -28.957  -28.938   -9.717   -8.802   -8.493   -8.309   -8.290   -7.625   -7.454   -7.416
   -3.664   -3.196   -3.054   -2.794   -2.740   -2.674   -2.434   -2.080   -1.764   -1.505
   -1.357   -1.151   -1.087   -0.889   -0.711   -0.689   -0.471   -0.365   -0.151   -0.132
    0.402    0.528    0.802    0.840    0.857    0.991    1.169    1.245    1.524    1.675
    1.822    1.881    1.922    2.139    2.379    2.560    2.700    2.728    2.953    3.191
    3.225    3.248    3.354    3.423    3.960    4.292
           -0.428571 -0.285714 -0.209633
  -53.129  -53.125  -53.119  -53.115  -52.956  -52.952  -52.945  -52.942  -29.333  -29.324
  -29.308  -29.308  -29.286  -29.283  -29.255  -29.237  -29.214  -29.195  -29.185  -29.178
  -29.161  -29.153  -29.115  -29.108  -29.097  -29.091  -29.050  -29.030  -29.007  -29.000
  -28.997  -28.985   -9.315   -9.022   -8.603   -8.480   -8.010   -7.792   -7.557   -7.493
   -3.123   -2.965   -2.572   -2.531   -2.496   -2.401   -2.296   -1.953   -1.914   -1.754
   -1.467   -1.332   -1.205   -1.037   -0.999   -0.993   -0.729   -0.653   -0.332   -0.163
    0.121    0.396    0.519    0.555    0.858    0.925    1.347    1.452    1.454    1.616
    1.660    1.675    1.929    1.939    2.080    2.174    2.968    2.993    3.104    3.119
    3.323    3.442    3.465    3.652    3.773    4.115
           -0.428571 -0.285714 -0.013976
  -53.129  -53.125  -53.119  -53.115  -52.956  -52.952  -52.945  -52.942  -29.333  -29.324
  -29.308  -29.308  -29.286  -29.283  -29.255  -29.237  -29.214  -29.195  -29.185  -29.178
  -29.161  -29.153  -29.115  -29.108  -29.097  -29.091  -29.050  -29.030  -29.007  -29.000
  -28.997  -28.985   -9.315   -9.022   -8.603   -8.480   -8.010   -7.792   -7.557   -7.493
   -3.123   -2.965   -2.572   -2.531   -2.496   -2.401   -2.296   -1.953   -1.914   -1.754
   -1.467   -1.332   -1.205   -1.037   -0.999   -0.993   -0.729   -0.653   -0.332   -0.163
    0.121    0.396    0.519    0.555    0.858    0.925    1.347    1.452    1.454    1.616
    1.660    1.675    1.929    1.939    2.080    2.174    2.968    2.993    3.104    3.119
    3.323    3.442    3.465    3.652    3.773    4.115
            0.428571 -0.285714  0.041927
  -53.129  -53.125  -53.119  -53.115  -52.956  -52.952  -52.945  -52.942  -29.333  -29.324
  -29.308  -29.308  -29.286  -29.283  -29.255  -29.237  -29.214  -29.195  -29.185  -29.178
  -29.161  -29.153  -29.115  -29.108  -29.097  -29.091  -29.050  -29.030  -29.007  -29.000
  -28.997  -28.985   -9.315   -9.022   -8.603   -8.480   -8.010   -7.792   -7.557   -7.493
   -3.123   -2.965   -2.572   -2.531   -2.496   -2.401   -2.296   -1.953   -1.914   -1.754
   -1.467   -1.332   -1.205   -1.037   -0.999   -0.993   -0.729   -0.653   -0.332   -0.163
    0.121    0.396    0.519    0.555    0.858    0.925    1.347    1.452    1.454    1.616
    1.660    1.675    1.929    1.939    2.080    2.174    2.968    2.993    3.104    3.119
    3.323    3.442    3.465    3.652    3.773    4.115
            0.428571 -0.285714  0.237584
  -53.129  -53.125  -53.119  -53.115  -52.956  -52.952  -52.945  -52.942  -29.333  -29.324
  -29.308  -29.308  -29.286  -29.283  -29.255  -29.237  -29.214  -29.195  -29.185  -29.178
  -29.161  -29.153  -29.115  -29.108  -29.097  -29.091  -29.050  -29.030  -29.007  -29.000
  -28.997  -28.985   -9.315   -9.022   -8.603   -8.480   -8.010   -7.792   -7.557   -7.493
   -3.123   -2.965   -2.572   -2.531   -2.496   -2.401   -2.296   -1.953   -1.914   -1.754
   -1.467   -1.332   -1.205   -1.037   -0.999   -0.993   -0.729   -0.653   -0.332   -0.163
    0.121    0.396    0.519    0.555    0.858    0.925    1.347    1.452    1.454    1.616
    1.660    1.675    1.929    1.939    2.080    2.174    2.968    2.993    3.104    3.119
    3.323    3.442    3.465    3.652    3.773    4.115
